0.433872, -0.900975
0.867744, -1.80195

0.537872, -0.843027
0.975715, -1.74208

0.585388, -0.810753
1.04415, -1.69931

0.576733, -0.816933
1.07573, -1.68354

0.514978, -0.857203
1.06485, -1.69245

0.40931, -0.912395
1.00081, -1.7187

0.279567, -0.960126
0.877567, -1.76162

0.149898, -0.988701
0.69747, -1.82546

0.0423342, -0.999104
0.464849, -1.90546

-0.0270928, -0.999633
0.184589, -1.97697

-0.0601496, -0.998189
-0.125734, -1.99604

-0.0882841, -0.996095
-0.424623, -1.93784

-0.14251, -0.989793
-0.675586, -1.83586

-0.224437, -0.974489
-0.869791, -1.73837

-0.320565, -0.947227
-1.00903, -1.6725

-0.41543, -0.909625
-1.09271, -1.64535

-0.493936, -0.869498
-1.11736, -1.65138

-0.540751, -0.841183
-1.08325, -1.68124

-0.543072, -0.839686
-0.998097, -1.73016

-0.492901, -0.870085
-0.871226, -1.79576

-0.386958, -0.922097
-0.707476, -1.86934

-0.232471, -0.972603
-0.507549, -1.93403

-0.0551721, -0.998477
-0.272837, -1.9745

0.109038, -0.994038
-0.0104013, -1.98688

0.233534, -0.972349
0.26652, -1.9718

0.309456, -0.950914
0.538315, -1.92437

0.345522, -0.938411
0.777968, -1.84007

0.361071, -0.932538
0.960545, -1.73293

0.370221, -0.928944
1.0783, -1.63508

0.375929, -0.926648
1.13711, -1.57519

0.376721, -0.926327
1.14361, -1.56811

0.372294, -0.928115
1.09867, -1.61541

0.364126, -0.93135
0.996776, -1.70579

0.351094, -0.93634
0.830814, -1.81376

0.322045, -0.946724
0.603968, -1.90616

0.257482, -0.966283
0.337775, -1.96305

0.144981, -0.989434
0.0601536, -1.98583

-0.011071, -0.999939
-0.207409, -1.98047

-0.188181, -0.982134
-0.450237, -1.94719

-0.351267, -0.936275
-0.65958, -1.88756

-0.470548, -0.882374
-0.832846, -1.81444

-0.534649, -0.845074
-0.9696, -1.74553

-0.545108, -0.838366
-1.06622, -1.69185

-0.50884, -0.860861
-1.11424, -1.65678

-0.437421, -0.899257
-1.10485, -1.64393

-0.345808, -0.938305
-1.03594, -1.66199

-0.249075, -0.968484
-0.910712, -1.71831

-0.162469, -0.986714
-0.730752, -1.80955

-0.100561, -0.994931
-0.49422, -1.91419

-0.0672337, -0.997737
-0.205379, -1.98815

-0.0384742, -0.99926
0.106306, -1.98872

0.021294, -0.999773
0.396604, -1.92667

0.120863, -0.992669
0.64197, -1.84616

0.247029, -0.969008
0.835837, -1.77728

0.378732, -0.925507
0.974055, -1.72899

0.492048, -0.870568
1.05322, -1.69827

0.565418, -0.824804
1.07715, -1.68395

0.587238, -0.809414
1.0562, -1.69263

0.553697, -0.832718
0.997601, -1.72879

0.463591, -0.886049
0.900501, -1.78555

0.324103, -0.946022
0.758014, -1.84698

0.159731, -0.987161
0.565192, -1.90127

0.0039407, -0.999992
0.325612, -1.94684

-0.116787, -0.993157
0.049214, -1.97928

-0.190672, -0.981654
-0.247492, -1.98004

-0.227091, -0.973874
-0.534275, -1.92552

-0.25353, -0.967327
-0.77431, -1.82102

-0.288667, -0.95743
-0.950885, -1.70674

-0.331945, -0.943299
-1.0675, -1.62076

-0.37581, -0.926697
-1.13059, -1.58267

-0.413793, -0.910371
-1.14129, -1.59648

-0.440992, -0.897511
-1.09514, -1.65388

-0.450449, -0.892802
-0.987121, -1.73659

-0.430206, -0.902731
-0.820081, -1.8236

-0.366911, -0.930256
-0.607419, -1.9009

-0.253397, -0.967362
-0.36596, -1.96101

-0.0951987, -0.995458
-0.110252, -1.99534

0.0846234, -0.996413
0.147614, -1.99443

0.251203, -0.967934
0.397028, -1.95724

0.376669, -0.926348
0.628102, -1.89422

0.450791, -0.89263
0.830102, -1.8179

0.477036, -0.878884
0.990038, -1.73727

0.466299, -0.884627
1.09501, -1.66227

0.431327, -0.902196
1.13891, -1.60883

0.381923, -0.924194
